epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.9078,1.0806,3.18604,1.27383,0.51361,0.20407,0.34221,0.24539,1.03386,3.17736,1.15089,0.000251673,0.000251673,0.000251673
